1	1	2	26	0.3		293.5	N/A	0.078	-0.0271301	-0.0251361	-0.00641936	-1.81037e-19	-1.50763e-20	2010.39	8.52651e-14	4.08562e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	27	0.3		293.5	N/A	0.081	-0.0281736	-0.0261029	-0.00666625	-1.88117e-19	-1.56269e-20	2087.72	9.23706e-14	4.31655e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	28	0.3		293.5	N/A	0.084	-0.0292171	-0.0270697	-0.00691315	-1.95198e-19	-1.61776e-20	2165.04	9.59233e-14	4.47642e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	29	0.3		293.5	N/A	0.087	-0.0302605	-0.0280364	-0.00716005	-2.02278e-19	-1.67282e-20	2242.36	9.9476e-14	4.61853e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	30	0.3		293.5	N/A	0.09	-0.031304	-0.0290032	-0.00740695	-2.09359e-19	-1.72788e-20	2319.68	1.06581e-13	4.79616e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	31	0.3		293.5	N/A	0.093	-0.0323475	-0.02997	-0.00765385	-2.16439e-19	-1.78294e-20	2397.01	1.13687e-13	4.9738e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	32	0.3		293.5	N/A	0.096	-0.0333909	-0.0309368	-0.00790075	-2.2352e-19	-1.838e-20	2474.33	1.20792e-13	5.15143e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	33	0.3		293.5	N/A	0.099	-0.0344344	-0.0319035	-0.00814764	-2.306e-19	-1.89306e-20	2551.65	1.27898e-13	5.29354e-13	2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	34	0.3		293.5	N/A	0.102	-0.0354779	-0.0328703	-0.00839454	-2.37681e-19	-1.94812e-20	2628.98	1.27898e-13	5.47118e-13	1.42109e-14	2.88789e-17	-6.88559e-18		
1	1	2	35	0.3		293.5	N/A	0.105	-0.0365213	-0.0338371	-0.00864144	-2.44761e-19	-2.00318e-20	2706.3	1.35003e-13	5.61329e-13	1.42109e-14	2.88789e-17	-6.88559e-18		
1	1	2	36	0.3		293.5	N/A	0.108	-0.0375648	-0.0348039	-0.00888834	-2.51842e-19	-2.05824e-20	2783.62	1.42109e-13	5.71987e-13	2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	37	0.3		293.5	N/A	0.111	-0.0386083	-0.0357706	-0.00913524	-2.58922e-19	-2.1133e-20	2860.94	1.49214e-13	5.79092e-13	2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	38	0.3		293.5	N/A	0.114	-0.0396517	-0.0367374	-0.00938214	-2.66003e-19	-2.16836e-20	2938.27	1.56319e-13	5.8975e-13	2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	39	0.3		293.5	N/A	0.117	-0.0406952	-0.0377042	-0.00962903	-2.73084e-19	-2.22342e-20	3015.59	1.56319e-13	5.96856e-13	5.68434e-14	2.88789e-17	-6.88559e-18		
1	1	2	40	0.3		293.5	N/A	0.12	-0.0417387	-0.038671	-0.00987593	-2.80164e-19	-2.27848e-20	3092.91	1.56319e-13	6.11067e-13	1.42109e-14	2.88789e-17	-6.88559e-18		
1	1	2	41	0.3		293.5	N/A	0.123	-0.0427821	-0.0396377	-0.0101228	-2.87245e-19	-2.33354e-20	3170.24	1.63425e-13	6.18172e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	42	0.3		293.5	N/A	0.126	-0.0438256	-0.0406045	-0.0103697	-2.94325e-19	-2.3886e-20	3247.56	1.56319e-13	6.32383e-13	2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	43	0.3		293.5	N/A	0.129	-0.0448691	-0.0415713	-0.0106166	-3.01406e-19	-2.44366e-20	3324.88	1.63425e-13	6.39488e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	44	0.3		293.5	N/A	0.132	-0.0459125	-0.042538	-0.0108635	-3.08486e-19	-2.49872e-20	3402.2	1.63425e-13	6.46594e-13	-1.42109e-14	2.88789e-17	-6.88559e-18		
1	1	2	45	0.3		293.5	N/A	0.135	-0.046956	-0.0435048	-0.0111104	-3.15567e-19	-2.55379e-20	3479.53	1.63425e-13	6.60805e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	46	0.3		293.5	N/A	0.138	-0.0479995	-0.0444716	-0.0113573	-3.22647e-19	-2.60885e-20	3556.85	1.7053e-13	6.64357e-13	-2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	47	0.3		293.5	N/A	0.141	-0.0490429	-0.0454384	-0.0116042	-3.29728e-19	-2.66391e-20	3634.17	1.63425e-13	6.75016e-13	-4.26326e-14	2.88789e-17	-6.88559e-18		
1	1	2	48	0.3		293.5	N/A	0.144	-0.0500864	-0.0464051	-0.0118511	-3.36808e-19	-2.71897e-20	3711.49	1.56319e-13	6.85674e-13	-7.10543e-14	2.88789e-17	-6.88559e-18		
1	1	2	49	0.3		293.5	N/A	0.147	-0.0511299	-0.0473719	-0.012098	-3.43889e-19	-2.77403e-20	3788.82	1.63425e-13	6.89226e-13	-2.84217e-14	2.88789e-17	-6.88559e-18		
1	1	2	50	0.3		293.5	N/A	0.15	-0.0521733	-0.0483387	-0.0123449	-3.50969e-19	-2.82909e-20	3866.14	1.63425e-13	6.99885e-13	-8.52651e-14	2.88789e-17	-6.88559e-18		
1	1	2	51	0.3		293.5	N/A	0.153	-0.0532168	-0.0493055	-0.0125918	-3.5805e-19	-2.88415e-20	3943.46	1.42109e-13	6.92779e-13	-8.52651e-14	2.88789e-17	-6.88559e-18		
