172	1.72	0	17.80058892
173	1.73	0	16.51360331
174	1.74	0	15.26172553
175	1.75	0	14.0463339
176	1.76	0	12.86880674
177	1.77	0	11.73052235
178	1.78	0	10.63285906
179	1.79	0	9.577195176
180	1.8	0	8.564909017
181	1.81	0	7.597378897
182	1.82	0	6.675951497
183	1.83	0	5.801846964
184	1.84	0	4.97625381
185	1.85	0	4.200360547
186	1.86	0	3.475355688
187	1.87	0	2.802427744
188	1.88	0	2.182765229
189	1.89	0	1.617556654
190	1.9	0	1.107990532
191	1.91	0	0.655255375
192	1.92	0	0.261055082
193	1.93	0	-0.070844904
194	1.94	0	-0.336163753
195	1.95	0	-0.530620637
196	1.96	0	-0.649934726
197	1.97	0	-0.689825189
198	1.98	0	-0.646011199
199	1.99	0	-0.514211924
200	2	0	-0.290146536
201	2.01	0	0.030465794
202	2.02	0	0.450223085
203	2.03	0	0.96499211
204	2.04	0	1.56895683
205	2.05	0	2.256301206
206	2.06	0	3.0212092
207	2.07	0	3.857864774
208	2.08	0	4.760451888
209	2.09	0	5.723154505
210	2.1	0	6.740156585
211	2.11	0	7.805642091
212	2.12	0	8.913832367
213	2.13	0	10.0590983
214	2.14	0	11.23584815
215	2.15	0	12.43849019
216	2.16	0	13.6614327
217	2.17	0	14.89908392
218	2.18	0	16.14585215
219	2.19	0	17.39614563
220	2.2	0	18.64437264
221	2.21	0	19.88494145
222	2.22	0	21.11261342
223	2.23	0	22.32356228
224	2.24	0	23.51431486
225	2.25	0	24.68139798
226	2.26	0	25.82133846
227	2.27	0	26.93066313
228	2.28	0	28.00589882
229	2.29	0	29.04357235
230	2.3	0	30.04021054
231	2.31	0	30.99234023
232	2.32	0	31.89691286
233	2.33	0	32.75257841
234	2.34	0	33.55841148
235	2.35	0	34.31348669
236	2.36	0	35.01687863
237	2.37	0	35.66766191
238	2.38	0	36.26491114
239	2.39	0	36.80770092
240	2.4	0	37.29510586
241	2.41	0	37.72620055
242	2.42	0	38.09974353
243	2.43	0	38.41322896
244	2.44	0	38.66383493
245	2.45	0	38.84873953
246	2.46	0	38.96512084
247	2.47	0	39.01015696
248	2.48	0	38.98102597
249	2.49	0	38.87490595
250	2.5	0	38.688975
251	2.51	0	38.4204112
252	2.52	0	38.0673712
253	2.53	0	37.63192591
254	2.54	0	37.11712479
255	2.55	0	36.5260173
256	2.56	0	35.86165291
257	2.57	0	35.12708108
258	2.58	0	34.32535129
259	2.59	0	33.45951299
260	2.6	0	32.53261565
261	2.61	0	31.54770874
262	2.62	0	30.5083394
263	2.63	0	29.42004552
264	2.64	0	28.28886265
265	2.65	0	27.12082636
266	2.66	0	25.92197221
267	2.67	0	24.69833576
268	2.68	0	23.45595258
269	2.69	0	22.20085823
270	2.7	0	20.93908827
271	2.71	0	19.67667826
272	2.72	0	18.41926305
273	2.73	0	17.17087464
274	2.74	0	15.93514428
275	2.75	0	14.71570325
276	2.76	0	13.51618282
277	2.77	0	12.34021427
278	2.78	0	11.19142886
279	2.79	0	10.07345787
280	2.8	0	8.989932564
281	2.81	0	7.94448422
282	2.82	0	6.940738564
283	2.83	0	5.982299158
284	2.84	0	5.072764019
285	2.85	0	4.215731167
286	2.86	0	3.414798621
287	2.87	0	2.673564398
288	2.88	0	1.995626518
289	2.89	0	1.384582998
290	2.9	0	0.844031859
291	2.91	0	0.377571117
292	2.92	0	-0.011680821
293	2.93	0	-0.322524
294	2.94	0	-0.554238079
295	2.95	0	-0.706102716
296	2.96	0	-0.777397571
297	2.97	0	-0.767402301
298	2.98	0	-0.675396564
299	2.99	0	-0.50066002
300	3	0	-0.242472326
301	3.01	0	0.099886859
302	3.02	0	0.526285027
303	3.03	0	1.033178275
304	3.04	0	1.616169849
305	3.05	0	2.270862997
306	3.06	0	2.992860966
307	3.07	0	3.777767002
308	3.08	0	4.621184354
309	3.09	0	5.518716267
310	3.1	0	6.465965989
311	3.11	0	7.458536768
312	3.12	0	8.492382378
313	3.13	0	9.564858714
314	3.14	0	10.6736722
315	3.15	0	11.81652925
316	3.16	0	12.9911363
317	3.17	0	14.19519976
318	3.18	0	15.42642605
319	3.19	0	16.68252161
320	3.2	0	17.96119284
321	3.21	0	19.26014619
322	3.22	0	20.57584457
323	3.23	0	21.89977704
324	3.24	0	23.22218914
325	3.25	0	24.53332641
326	3.26	0	25.82343442
327	3.27	0	27.08275872
328	3.28	0	28.30154486
329	3.29	0	29.47003838
330	3.3	0	30.57848485
331	3.31	0	31.61712981
332	3.32	0	32.5782736
333	3.33	0	33.46243572
334	3.34	0	34.27219044
335	3.35	0	35.01011205
336	3.36	0	35.67877481
337	3.37	0	36.28075302
338	3.38	0	36.81862096
339	3.39	0	37.29495289
340	3.4	0	37.7123231
341	3.41	0	38.07330588
342	3.42	0	38.37981715
343	3.43	0	38.63113955
344	3.44	0	38.82589734
345	3.45	0	38.9627148
346	3.46	0	39.04021622
347	3.47	0	39.05702586
348	3.48	0	39.011768
349	3.49	0	38.90306694
350	3.5	0	38.72954693
351	3.51	0	38.48983226
352	3.52	0	38.18243155
353	3.53	0	37.80539075
354	3.54	0	37.35664015
355	3.55	0	36.83411004
356	3.56	0	36.23573073
357	3.57	0	35.55943249
358	3.58	0	34.80314563
359	3.59	0	33.96480043
360	3.6	0	33.04232719
361	3.61	0	32.03365619
362	3.62	0	30.93901889
363	3.63	0	29.76785132
364	3.64	0	28.53189066
365	3.65	0	27.24287409
366	3.66	0	25.9125388
367	3.67	0	24.55262198
368	3.68	0	23.1748608
369	3.69	0	21.79099245
370	3.7	0	20.41275412
371	3.71	0	19.05188299
372	3.72	0	17.71845539
373	3.73	0	16.41590424
374	3.74	0	15.1460016
375	3.75	0	13.91051952
376	3.76	0	12.71123009
377	3.77	0	11.54990535
378	3.78	0	10.42831738
379	3.79	0	9.348238222
380	3.8	0	8.311439956
381	3.81	0	7.319694638
382	3.82	0	6.374881897
383	3.83	0	5.479311612
384	3.84	0	4.635401228
385	3.85	0	3.84556819
386	3.86	0	3.112229942
387	3.87	0	2.437803929
388	3.88	0	1.824707595
389	3.89	0	1.275358386
390	3.9	0	0.792173745
391	3.91	0	0.377571117
392	3.92	0	0.03353244
393	3.93	0	-0.239702373
394	3.94	0	-0.442328918
395	3.95	0	-0.574542788
396	3.96	0	-0.636539579
397	3.97	0	-0.628514884
398	3.98	0	-0.550664298
399	3.99	0	-0.403183416
400	4	0	-0.186267833
401	4.01	0	0.099886859
402	4.02	0	0.455331098
403	4.03	0	0.881099469
404	4.04	0	1.378472588
405	4.05	0	1.948731075
406	4.06	0	2.593155547
407	4.07	0	3.313026622
408	4.08	0	4.109624918
409	4.09	0	4.984231054
410	4.1	0	5.938125647
411	4.11	0	6.972589315
412	4.12	0	8.086757358
413	4.13	0	9.271183794
414	4.14	0	10.51427732
415	4.15	0	11.80444665
416	4.16	0	13.13010046
417	4.17	0	14.47964747
418	4.18	0	15.84149638
419	4.19	0	17.20405588
420	4.2	0	18.55573467
421	4.21	0	19.88494145
422	4.22	0	21.18182515
423	4.23	0	22.44349556
424	4.24	0	23.6688027
425	4.25	0	24.85659658
426	4.26	0	26.00572721
427	4.27	0	27.11504463
428	4.28	0	28.18339883
429	4.29	0	29.20963984
430	4.3	0	30.19261768
431	4.31	0	31.13118235
432	4.32	0	32.02422782
433	4.33	0	32.87082376
434	4.34	0	33.6700838
435	4.35	0	34.42112155
436	4.36	0	35.12305063
437	4.37	0	35.77498466
438	4.38	0	36.37603727
439	4.39	0	36.92532206
440	4.4	0	37.42195266
441	4.41	0	37.86504268
442	4.42	0	38.25317822
443	4.43	0	38.58283522
444	4.44	0	38.84996211
445	4.45	0	39.05050731
446	4.46	0	39.18041923
447	4.47	0	39.23564629
448	4.48	0	39.21213692
449	4.49	0	39.10583953
450	4.5	0	38.91270255
451	4.51	0	38.62867439
452	4.52	0	38.25114489
453	4.53	0	37.78326955
454	4.54	0	37.22964527
455	4.55	0	36.59486896
456	4.56	0	35.88353754
457	4.57	0	35.10024791
458	4.58	0	34.24959699
459	4.59	0	33.33618168
460	4.6	0	32.3645989
461	4.61	0	31.33944555
462	4.62	0	30.26549526
463	4.63	0	29.14822852
464	4.64	0	27.99330254
465	4.65	0	26.80637453
466	4.66	0	25.59310168
467	4.67	0	24.35914121
468	4.68	0	23.11015033
469	4.69	0	21.85178624
470	4.7	0	20.58970614
471	4.71	0	19.32956725
472	4.72	0	18.07675288
473	4.73	0	16.8355508
474	4.74	0	15.60997489
475	4.75	0	14.40403902
476	4.76	0	13.22175709
477	4.77	0	12.06714296
478	4.78	0	10.94421051
479	4.79	0	9.856973635
480	4.8	0	8.809446201
481	4.81	0	7.805642091
482	4.82	0	6.849175002
483	4.83	0	5.942057904
484	4.84	0	5.085903585
485	4.85	0	4.282324834
486	4.86	0	3.532934438
487	4.87	0	2.839345186
488	4.88	0	2.203169866
489	4.89	0	1.626021265
490	4.9	0	1.109512172
491	4.91	0	0.655255375
492	4.92	0	0.265072172
493	4.93	0	-0.0583821
494	4.94	0	-0.312243594
495	4.95	0	-0.493648464
496	4.96	0	-0.599732863
497	4.97	0	-0.627632943
498	4.98	0	-0.574484857
499	4.99	0	-0.43742476
500	5	0	-0.213588804
501	5.01	0	0.099886859
502	5.02	0	0.504599158
503	5.03	0	0.997077362
504	5.04	0	1.572583823
505	5.05	0	2.226380893
506	5.06	0	2.953730925
507	5.07	0	3.74989627
508	5.08	0	4.610139282
509	5.09	0	5.529722311
510	5.1	0	6.50390771
511	5.11	0	7.527957832
512	5.12	0	8.597065281
513	5.13	0	9.706143668
514	5.14	0	10.85003686
515	5.15	0	12.02358872
516	5.16	0	13.22164311
517	5.17	0	14.4390439
518	5.18	0	15.67063495
519	5.19	0	16.91126013
520	5.2	0	18.15576329
521	5.21	0	19.39898831
522	5.22	0	20.63600596
523	5.23	0	21.86279464
524	5.24	0	23.07555965
525	5.25	0	24.27050631
526	5.26	0	25.44383993
527	5.27	0	26.5917658
528	5.28	0	27.71048925
529	5.29	0	28.79621557
530	5.3	0	29.84515009
531	5.31	0	30.8534981
532	5.32	0	31.81766833
533	5.33	0	32.73488318
534	5.34	0	33.60256846
535	5.35	0	34.41814999
536	5.36	0	35.17905358
537	5.37	0	35.88270504
538	5.38	0	36.52653018
539	5.39	0	37.10795483
540	5.4	0	37.62440479
541	5.41	0	38.07330588
542	5.42	0	38.45236235
543	5.43	0	38.76039225
544	5.44	0	38.99649207
545	5.45	0	39.15975829
546	5.46	0	39.24928739
547	5.47	0	39.26417588
548	5.48	0	39.20352023
549	5.49	0	39.06641693
550	5.5	0	38.85196247
551	5.51	0	38.55925333
552	5.52	0	38.18801259
553	5.53	0	37.7404697
554	5.54	0	37.21948067
555	5.55	0	36.62790153
556	5.56	0	35.96858831
557	5.57	0	35.24439704
558	5.58	0	34.45818374
559	5.59	0	33.61280443
560	5.6	0	32.71111516
561	5.61	0	31.75597194
562	5.62	0	30.75022283
563	5.63	0	29.6966841
564	5.64	0	28.59816401
565	5.65	0	27.45747085
566	5.66	0	26.27741291
567	5.67	0	25.06079848
568	5.68	0	23.81043583
569	5.69	0	22.52913325
570	5.7	0	21.21969903
571	5.71	0	19.88494145
572	5.72	0	18.52894841
573	5.73	0	17.16092621
574	5.74	0	15.79136079
575	5.75	0	14.43073808
576	5.76	0	13.08954399
577	5.77	0	11.77826446
578	5.78	0	10.5073854
579	5.79	0	9.287392755
580	5.8	0	8.128772439
581	5.81	0	7.04201038
582	5.82	0	6.035397735
583	5.83	0	5.108446587
584	5.84	0	4.258474251
585	5.85	0	3.482798039
586	5.86	0	2.778735267
587	5.87	0	2.143603248
588	5.88	0	1.574719296
589	5.89	0	1.069400726
590	5.9	0	0.624964852
591	5.91	0	0.238728988
592	5.92	0	-0.091085109
593	5.93	0	-0.362637905
594	5.94	0	-0.573185426
595	5.95	0	-0.719983693
596	5.96	0	-0.800288733
597	5.97	0	-0.811356567
598	5.98	0	-0.750443221
599	5.99	0	-0.614804718
600	6	0	-0.401697081
601	6.01	0	-0.108376335
602	6.02	0	0.267242122
603	6.03	0	0.724605394
604	6.04	0	1.262501212
605	6.05	0	1.879717304
606	6.06	0	2.575041402
607	6.07	0	3.347261234
608	6.08	0	4.195164531
609	6.09	0	5.117539023
610	6.1	0	6.113172439
611	6.11	0	7.180852509
612	6.12	0	8.317906648
613	6.13	0	9.515821011
614	6.14	0	10.76462144
615	6.15	0	12.05433376
616	6.16	0	13.37498383
617	6.17	0	14.71659748
618	6.18	0	16.06920054
619	6.19	0	17.42281887
620	6.2	0	18.76747829
621	6.21	0	20.09320465
622	6.22	0	21.39131781
623	6.23	0	22.65831379
624	6.24	0	23.8919826
625	6.25	0	25.09011429
626	6.26	0	26.25049889
627	6.27	0	27.37092643
628	6.28	0	28.44918693
629	6.29	0	29.48307044
630	6.3	0	30.47036699
631	6.31	0	31.40886661
632	6.32	0	32.29666996
633	6.33	0	33.13312019
634	6.34	0	33.91787109
635	6.35	0	34.65057644
636	6.36	0	35.33089002
637	6.37	0	35.95846561
638	6.38	0	36.53295699
639	6.39	0	37.05401796
640	6.4	0	37.52130228
641	6.41	0	37.93446375
642	6.42	0	38.29277166
643	6.43	0	38.5939574
644	6.44	0	38.83536788
645	6.45	0	39.01435002
646	6.46	0	39.12825071
647	6.47	0	39.17441688
648	6.48	0	39.15019542
649	6.49	0	39.05293324
650	6.5	0	38.87997727
651	6.51	0	38.62867439
652	6.52	0	38.29697404
653	6.53	0	37.88523565
654	6.54	0	37.39442117
655	6.55	0	36.82549255
656	6.56	0	36.17941174
657	6.57	0	35.45714068
658	6.58	0	34.65964133
659	6.59	0	33.78787564
660	6.6	0	32.84280554
661	6.61	0	31.825393
662	6.62	0	30.73790662
663	6.63	0	29.58784167
664	6.64	0	28.38400009
665	6.65	0	27.13518379
666	6.66	0	25.85019471
667	6.67	0	24.53783477
668	6.68	0	23.20690592
669	6.69	0	21.86621007
670	6.7	0	20.52454916
671	6.71	0	19.19072512
672	6.72	0	17.87270905
673	6.73	0	16.57514879
674	6.74	0	15.30186132
675	6.75	0	14.05666366
676	6.76	0	12.8433728
677	6.77	0	11.66580576
678	6.78	0	10.52777952
679	6.79	0	9.433111098
680	6.8	0	8.385617491
681	6.81	0	7.389115703
682	6.82	0	6.446801339
683	6.83	0	5.559384421
684	6.84	0	4.726953574
685	6.85	0	3.949597424
686	6.86	0	3.227404597
687	6.87	0	2.560463717
688	6.88	0	1.94886341
689	6.89	0	1.392692302
690	6.9	0	0.892039017
691	6.91	0	0.446992182
692	6.92	0	0.058457669
693	6.93	0	-0.269389659
694	6.94	0	-0.531557691
695	6.95	0	-0.723054316
696	6.96	0	-0.838887424
697	6.97	0	-0.874064905
698	6.98	0	-0.823594647
699	6.99	0	-0.682484539
700	7	0	-0.445742472
701	7.01	0	-0.108376335
702	7.02	0	0.332583173
703	7.03	0	0.872014112
704	7.04	0	1.502771732
705	7.05	0	2.217711284
706	7.06	0	3.009688017
707	7.07	0	3.871557181
708	7.08	0	4.796174027
709	7.09	0	5.776393805
710	7.1	0	6.805071764
711	7.11	0	7.875063155
712	7.12	0	8.979693957
713	7.13	0	10.11417306
714	7.14	0	11.27418009
715	7.15	0	12.45539466
716	7.16	0	13.6534964
717	7.17	0	14.86416493
718	7.18	0	16.08307986
719	7.19	0	17.30592083
720	7.2	0	18.52836744
721	7.21	0	19.74609932
722	7.22	0	20.95493597
723	7.23	0	22.15125638
724	7.24	0	23.33157939
725	7.25	0	24.49242389
726	7.26	0	25.63030872
727	7.27	0	26.74175275
728	7.28	0	27.82327484
729	7.29	0	28.87139386
730	7.3	0	29.88262865
731	7.31	0	30.8534981
732	7.32	0	31.78074042
733	7.33	0	32.66197136
734	7.34	0	33.49502601
735	7.35	0	34.27773949
736	7.36	0	35.0079469
737	7.37	0	35.68348335
738	7.38	0	36.30218394
739	7.39	0	36.86188378
740	7.4	0	37.36041797
741	7.41	0	37.79562162
742	7.42	0	38.16549262
743	7.43	0	38.46868003
744	7.44	0	38.70399568
745	7.45	0	38.8702514
746	7.46	0	38.96625903
747	7.47	0	38.99083041
748	7.48	0	38.94277737
749	7.49	0	38.82091176
750	7.5	0	38.6240454
751	7.51	0	38.35099013
752	7.52	0	38.00100628
753	7.53	0	37.57514806
754	7.54	0	37.07491817
755	7.55	0	36.50181934
756	7.56	0	35.85735426
757	7.57	0	35.14302563
758	7.58	0	34.36033617
759	7.59	0	33.51078857
760	7.6	0	32.59588555
761	7.61	0	31.61712981
762	7.62	0	30.57698304
763	7.63	0	29.4817429
764	7.64	0	28.33866602
765	7.65	0	27.15500905
766	7.66	0	25.93802863
767	7.67	0	24.6949814
768	7.68	0	23.433124
769	7.69	0	22.15971307
770	7.7	0	20.88200526
771	7.71	0	19.6072572
772	7.72	0	18.34198157
773	7.73	0	17.08971521
774	7.74	0	15.853251
775	7.75	0	14.6353818
776	7.76	0	13.43890051
777	7.77	0	12.26659999
778	7.78	0	11.12127312
779	7.79	0	10.00571277
780	7.8	0	8.922711826
781	7.81	0	7.875063155
782	7.82	0	6.86577156
783	7.83	0	5.898689534
784	7.84	0	4.977881495
785	7.85	0	4.10741186
786	7.86	0	3.291345047
787	7.87	0	2.533745473
788	7.88	0	1.838677557
789	7.89	0	1.210205714
790	7.9	0	0.652394364
791	7.91	0	0.169307923
792	7.92	0	-0.235509473
793	7.93	0	-0.560594822
794	7.94	0	-0.805005403
795	7.95	0	-0.967798494
796	7.96	0	-1.048031374
797	7.97	0	-1.044761324
798	7.98	0	-0.957045623
799	7.99	0	-0.783941549
800	8	0	-0.524506381
801	8.01	0	-0.1777974
802	8.02	0	0.25615106
803	8.03	0	0.773396439
804	8.04	0	1.369019121
805	8.05	0	2.03809949
806	8.06	0	2.77571793
807	8.07	0	3.576954825
808	8.08	0	4.436890559
809	8.09	0	5.350605517
810	8.1	0	6.313180082
811	8.11	0	7.319694638
812	8.12	0	8.365701071
813	8.13	0	9.448637269
814	8.14	0	10.56641262
815	8.15	0	11.71693652
816	8.16	0	12.89811835
817	8.17	0	14.1078675
818	8.18	0	15.34409336
819	8.19	0	16.60470533
820	8.2	0	17.88761278
821	8.21	0	19.19072512
822	8.22	0	20.51062625
823	8.23	0	21.8385982
824	8.24	0	23.16459751
825	8.25	0	24.47858073
826	8.26	0	25.77050441
827	8.27	0	27.03032508
828	8.28	0	28.24799931
829	8.29	0	29.41348363
830	8.3	0	30.51673459
831	8.31	0	31.54770874
832	8.32	0	32.49862442
833	8.33	0	33.37074717
834	8.34	0	34.16760433
835	8.35	0	34.89272322
836	8.36	0	35.54963118
837	8.37	0	36.14185554
838	8.38	0	36.67292365
839	8.39	0	37.14636283
840	8.4	0	37.56570042
841	8.41	0	37.93446375
842	8.42	0	38.25512288
843	8.43	0	38.52591878
844	8.44	0	38.74403516
845	8.45	0	38.90665569
846	8.46	0	39.01096409
847	8.47	0	39.05414404
848	8.48	0	39.03337925
849	8.49	0	38.9458534
850	8.5	0	38.78875019
851	8.51	0	38.55925333
852	8.52	0	38.25484769
853	8.53	0	37.87422291
854	8.54	0	37.41636982
855	8.55	0	36.88027925
856	8.56	0	36.26494203
857	8.57	0	35.56934899
858	8.58	0	34.79249095
859	8.59	0	33.93335874
860	8.6	0	32.99094319
861	8.61	0	31.96423513
862	8.62	0	30.85429938
863	8.63	0	29.67049673
864	8.64	0	28.42426195
865	8.65	0	27.12702984
866	8.66	0	25.79023517
867	8.67	0	24.42531273
868	8.68	0	23.0436973
869	8.69	0	21.65682365
870	8.7	0	20.27612658
871	8.71	0	18.91304086
872	8.72	0	17.57748509
873	8.73	0	16.27331312
874	8.74	0	15.00286261
875	8.75	0	13.76847122
876	8.76	0	12.57247661
877	8.77	0	11.41721646
878	8.78	0	10.30502841
879	8.79	0	9.238250143
880	8.8	0	8.219219309
881	8.81	0	7.250273574
882	8.82	0	6.33336781
883	8.83	0	5.468925729
884	8.84	0	4.656988252
885	8.85	0	3.897596299
886	8.86	0	3.190790793
887	8.87	0	2.536612653
888	8.88	0	1.935102801
889	8.89	0	1.386302157
890	8.9	0	0.890251644
891	8.91	0	0.446992182
892	8.92	0	0.057390565
893	8.93	0	-0.274382918
894	8.94	0	-0.543332104
895	8.95	0	-0.744460831
896	8.96	0	-0.872772937
897	8.97	0	-0.923272259
898	8.98	0	-0.890962635
899	8.99	0	-0.770847903
900	9	0	-0.5579319
901	9.01	0	-0.247218464
902	9.02	0	0.164478594
903	9.03	0	0.673105575
904	9.04	0	1.272798804
905	9.05	0	1.95769461
906	9.06	0	2.721929317
907	9.07	0	3.559639254
908	9.08	0	4.464960748
909	9.09	0	5.432030124
910	9.1	0	6.45498371
911	9.11	0	7.527957832
912	9.12	0	8.645185518
913	9.13	0	9.801286593
914	9.14	0	10.99097758
915	9.15	0	12.20897502
916	9.16	0	13.44999542
917	9.17	0	14.70875532
918	9.18	0	15.97997124
919	9.19	0	17.25835971
920	9.2	0	18.53863725
921	9.21	0	19.81552039
922	9.22	0	21.08376039
923	9.23	0	22.33824741
924	9.24	0	23.57390636
925	9.25	0	24.78566214
926	9.26	0	25.96843964
927	9.27	0	27.11716376
928	9.28	0	28.22675941
929	9.29	0	29.29215148
930	9.3	0	30.30826487
931	9.31	0	31.27002448
932	9.32	0	32.17343862
933	9.33	0	33.01884919
934	9.34	0	33.8076815
935	9.35	0	34.54136087
936	9.36	0	35.22131261
937	9.37	0	35.84896202
938	9.38	0	36.42573442
939	9.39	0	36.95305513
940	9.4	0	37.43234944
941	9.41	0	37.86504268
942	9.42	0	38.25138519
943	9.43	0	38.58692743
944	9.44	0	38.86604492
945	9.45	0	39.08311316
946	9.46	0	39.23250765
947	9.47	0	39.30860389
948	9.48	0	39.3057774
949	9.49	0	39.21840367
950	9.5	0	39.04085821
951	9.51	0	38.76751652
952	9.52	0	38.39463506
953	9.53	0	37.92599407
954	9.54	0	37.36725476
955	9.55	0	36.7240783
956	9.56	0	36.0021259
957	9.57	0	35.20705876
958	9.58	0	34.34453806
959	9.59	0	33.42022501
960	9.6	0	32.43978079
961	9.61	0	31.40886661
962	9.62	0	30.33297331
963	9.63	0	29.21691032
964	9.64	0	28.06531674
965	9.65	0	26.88283165
966	9.66	0	25.67409413
967	9.67	0	24.44374329
968	9.68	0	23.19641819
969	9.69	0	21.93675794
970	9.7	0	20.66940162
971	9.71	0	19.39898831
972	9.72	0	18.13020717
973	9.73	0	16.86794757
974	9.74	0	15.61714895
975	9.75	0	14.38275075
976	9.76	0	13.16969241
977	9.77	0	11.98291336
978	9.78	0	10.82735305
979	9.79	0	9.70795091
980	9.8	0	8.629646379
981	9.81	0	7.597378897
982	9.82	0	6.615572054
983	9.83	0	5.686586054
984	9.84	0	4.812265253
985	9.85	0	3.994454007
986	9.86	0	3.234996672
987	9.87	0	2.535737603
988	9.88	0	1.898521157
989	9.89	0	1.32519169
990	9.9	0	0.817593558
991	9.91	0	0.377571117
992	9.92	0	0.006899421
993	9.93	0	-0.292923686
994	9.94	0	-0.520469661
995	9.95	0	-0.674309961
